Date,I_0221,I_0225,I_0229,I_0233,I_0237,I_0241,I_0245,I_0249,I_0342,I_1223,I_1229,I_1233,I_1237,I_1241,I_1245,I_1249
2010-12-25 03:00:00,304.108751978417,297.004406834532,302.487525359712,165.020280755396,136.515729496403,135.505037230216,128.022910251799,138.679334532374,83.765484352518,295.27712823741,295.436968165468,178.908956115108,156.779511151079,149.982242985612,155.812689928058,156.690845863309
2010-12-25 04:00:00,304.106961690647,297.002531294964,302.485713489209,165.020540827338,136.515056115108,135.504483633094,128.021896942446,138.678794964029,83.7653257194245,295.275221402878,295.435093705036,178.908304316547,156.778693165468,149.981499460432,155.811822302158,156.690007374101
2010-12-25 05:00:00,304.105171402878,297.000655755396,302.483901618705,165.020800899281,136.514382733813,135.503930035971,128.020883633094,138.678255395683,83.7651670863309,295.273314568345,295.433219244604,178.907652517986,156.777875179856,149.980755935252,155.810954676259,156.689168884892
2010-12-25 06:00:00,304.103381115108,296.998780215827,302.482089748201,165.021060971223,136.513709352518,135.503376438849,128.019870323741,138.677715827338,83.7650084532374,295.271407733813,295.431344784173,178.907000719424,156.777057194245,149.980012410072,155.81008705036,156.688330395683
2010-12-25 07:00:00,304.101590827338,296.996904676259,302.480277877698,165.021321043165,136.513035971223,135.502822841727,128.018857014389,138.677176258993,83.7648498201439,295.269500899281,295.429470323741,178.906348920863,156.776239208633,149.979268884892,155.80921942446,156.687491906475
2010-12-25 08:00:00,304.099800539568,296.995029136691,302.478466007194,165.021581115108,136.512362589928,135.502269244604,128.017843705036,138.676636690647,83.7646911870503,295.267594064748,295.427595863309,178.905697122302,156.775421223022,149.978525359712,155.808351798561,156.686653417266
2010-12-25 09:00:00,304.098010251799,296.993153597122,302.476654136691,165.02184118705,136.511689208633,135.501715647482,128.016830395683,138.676097122302,83.7645325539568,295.265687230216,295.425721402878,178.905045323741,156.77460323741,149.977781834532,155.807484172662,156.685814928058
2010-12-25 10:00:00,304.096219964029,296.991278057554,302.474842266187,165.022101258993,136.511015827338,135.50116205036,128.015817086331,138.675557553957,83.7643739208633,295.263780395683,295.423846942446,178.90439352518,156.773785251799,149.977038309353,155.806616546763,156.684976438849
2010-12-25 11:00:00,304.094429676259,296.989402517986,302.473030395683,165.022361330935,136.510342446043,135.500608453237,128.014803776978,138.675017985612,83.7642152877698,295.261873561151,295.421972482014,178.903741726619,156.772967266187,149.976294784173,155.805748920863,156.68413794964
2010-12-25 12:00:00,304.092639388489,296.987526978417,302.47121852518,165.022621402878,136.509669064748,135.500054856115,128.013790467626,138.674478417266,83.7640566546763,295.259966726619,295.420098021583,178.903089928058,156.772149280576,149.975551258993,155.804881294964,156.683299460432
2010-12-25 13:00:00,304.090849100719,296.985651438849,302.469406654676,165.02288147482,136.508995683453,135.499501258993,128.012777158273,138.673938848921,83.7638980215827,295.258059892086,295.418223561151,178.902438129496,156.771331294964,149.974807733813,155.804013669065,156.682460971223
2010-12-25 14:00:00,304.08905881295,296.983775899281,302.467594784173,165.023141546763,136.508322302158,135.49894766187,128.011763848921,138.673399280576,83.7637393884892,295.256153057554,295.416349100719,178.901786330935,156.770513309353,149.974064208633,155.803146043165,156.681622482014
2010-12-25 15:00:00,304.08726852518,296.981900359712,302.465782913669,165.023401618705,136.507648920863,135.498394064748,128.010750539568,138.67285971223,83.7635807553957,295.254246223022,295.414474640288,178.901134532374,156.769695323741,149.973320683453,155.802278417266,156.680783992806
2010-12-25 16:00:00,304.08547823741,296.980024820144,302.463971043165,165.023661690647,136.506975539568,135.497840467626,128.009737230216,138.672320143885,83.7634221223022,295.252339388489,295.412600179856,178.900482733813,156.768877338129,149.972577158273,155.801410791367,156.679945503597
2010-12-25 17:00:00,304.08368794964,296.978149280576,302.462159172662,165.02392176259,136.506302158273,135.497286870504,128.008723920863,138.67178057554,83.7632634892086,295.250432553957,295.410725719424,178.899830935252,156.768059352518,149.971833633094,155.800543165468,156.679107014388
2010-12-25 18:00:00,304.08189766187,296.976273741007,302.460347302158,165.024181834532,136.505628776978,135.496733273381,128.007710611511,138.671241007194,83.7631048561151,295.248525719424,295.408851258993,178.899179136691,156.767241366906,149.971090107914,155.799675539568,156.67826852518
2010-12-25 19:00:00,304.080107374101,296.974398201439,302.458535431655,165.024441906475,136.504955395683,135.496179676259,128.006697302158,138.670701438849,83.7629462230216,295.246618884892,295.406976798561,178.898527338129,156.766423381295,149.970346582734,155.798807913669,156.677430035971
2010-12-25 20:00:00,304.078317086331,296.972522661871,302.456723561151,165.024701978417,136.504282014388,135.495626079137,128.005683992806,138.670161870504,83.7627875899281,295.24471205036,295.405102338129,178.897875539568,156.765605395683,149.969603057554,155.79794028777,156.676591546763
2010-12-25 21:00:00,304.076526798561,296.970647122302,302.454911690647,165.02496205036,136.503608633094,135.495072482014,128.004670683453,138.669622302158,83.7626289568345,295.242805215827,295.403227877698,178.897223741007,156.764787410072,149.968859532374,155.797072661871,156.675753057554
2010-12-25 22:00:00,304.074736510791,296.968771582734,302.453099820144,165.025222122302,136.502935251799,135.494518884892,128.003657374101,138.669082733813,83.762470323741,295.240898381295,295.401353417266,178.896571942446,156.76396942446,149.968116007194,155.796205035971,156.674914568345
2010-12-25 23:00:00,304.072946223022,296.966896043165,302.45128794964,165.025482194245,136.502261870504,135.49396528777,128.002644064748,138.668543165468,83.7623116906475,295.238991546763,295.399478956835,178.895920143885,156.763151438849,149.967372482014,155.795337410072,156.674076079137
2010-12-26 00:00:00,304.071155935252,296.965020503597,302.449476079137,165.025742266187,136.501588489209,135.493411690647,128.001630755396,138.668003597122,83.7621530575539,295.23708471223,295.397604496403,178.895268345324,156.762333453237,149.966628956835,155.794469784173,156.673237589928
2010-12-26 01:00:00,304.069365647482,296.963144964029,302.447664208633,165.02600233813,136.500915107914,135.492858093525,128.000617446043,138.667464028777,83.7619944244604,295.235177877698,295.395730035971,178.894616546763,156.761515467626,149.965885431655,155.793602158273,156.672399100719
2010-12-26 02:00:00,304.067575359712,296.96126942446,302.445852338129,165.026262410072,136.500241726619,135.492304496403,127.999604136691,138.666924460432,83.7618357913669,295.233271043165,295.39385557554,178.893964748201,156.760697482014,149.965141906475,155.792734532374,156.671560611511
2010-12-26 03:00:00,304.065785071942,296.959393884892,302.444040467626,165.026522482014,136.499568345324,135.491750899281,127.998590827338,138.666384892086,83.7616771582734,295.231364208633,295.391981115108,178.89331294964,156.759879496403,149.964398381295,155.791866906475,156.670722122302
2010-12-26 04:00:00,304.063994784173,296.957518345324,302.442228597122,165.026782553957,136.498894964029,135.491197302158,127.997577517986,138.665845323741,83.7615185251799,295.229457374101,295.390106654676,178.892661151079,156.759061510791,149.963654856115,155.790999280576,156.669883633094
2010-12-26 05:00:00,304.062204496403,296.955642805755,302.440416726619,165.027042625899,136.498221582734,135.490643705036,127.996564208633,138.665305755396,83.7613598920863,295.227550539568,295.388232194245,178.892009352518,156.75824352518,149.962911330935,155.790131654676,156.669045143885
2010-12-26 06:00:00,304.060414208633,296.953767266187,302.438604856115,165.027302697842,136.497548201439,135.490090107914,127.995550899281,138.66476618705,83.7612012589928,295.225643705036,295.386357733813,178.891357553957,156.757425539568,149.962167805755,155.789264028777,156.668206654676
2010-12-26 07:00:00,304.058623920863,296.951891726619,302.436792985611,165.027562769784,136.496874820144,135.489536510791,127.994537589928,138.664226618705,83.7610426258993,295.223736870504,295.384483273381,178.890705755396,156.756607553957,149.961424280576,155.788396402878,156.667368165468
2010-12-26 08:00:00,304.056833633094,296.95001618705,302.434981115108,165.027822841727,136.496201438849,135.488982913669,127.993524280576,138.66368705036,83.7608839928057,295.221830035971,295.38260881295,178.890053956835,156.755789568345,149.960680755396,155.787528776978,156.666529676259
2010-12-26 09:00:00,304.055043345324,296.948140647482,302.433169244604,165.028082913669,136.495528057554,135.488429316547,127.992510971223,138.663147482014,83.7607253597122,295.219923201439,295.380734352518,178.889402158273,156.754971582734,149.959937230216,155.786661151079,156.66569118705
2010-12-26 10:00:00,304.053253057554,296.946265107914,302.431357374101,165.028342985612,136.494854676259,135.487875719424,127.991497661871,138.662607913669,83.7605667266187,295.218016366906,295.378859892086,178.888750359712,156.754153597122,149.959193705036,155.78579352518,156.664852697842
2010-12-26 11:00:00,304.051462769784,296.944389568345,302.429545503597,165.028603057554,136.494181294964,135.487322122302,127.990484352518,138.662068345324,83.7604080935252,295.216109532374,295.376985431655,178.888098561151,156.753335611511,149.958450179856,155.784925899281,156.664014208633
2010-12-26 12:00:00,304.049672482014,296.942514028777,302.427733633094,165.028863129496,136.493507913669,135.48676852518,127.989471043165,138.661528776978,83.7602494604317,295.214202697842,295.375110971223,178.88744676259,156.752517625899,149.957706654676,155.784058273381,156.663175719424
2010-12-26 13:00:00,304.047882194245,296.940638489209,302.42592176259,165.029123201439,136.492834532374,135.486214928058,127.988457733813,138.660989208633,83.7600908273381,295.212295863309,295.373236510791,178.886794964029,156.751699640288,149.956963129496,155.783190647482,156.662337230216
2010-12-26 14:00:00,304.046091906475,296.93876294964,302.424109892086,165.029383273381,136.492161151079,135.485661330935,127.98744442446,138.660449640288,83.7599321942446,295.210389028777,295.37136205036,178.886143165468,156.750881654676,149.956219604317,155.782323021583,156.661498741007
2010-12-26 15:00:00,304.044301618705,296.936887410072,302.422298021583,165.029643345324,136.491487769784,135.485107733813,127.986431115108,138.659910071942,83.7597735611511,295.208482194245,295.369487589928,178.885491366906,156.750063669065,149.955476079137,155.781455395683,156.660660251799
2010-12-26 16:00:00,304.042511330935,296.935011870504,302.420486151079,165.029903417266,136.490814388489,135.484554136691,127.985417805755,138.659370503597,83.7596149280575,295.206575359712,295.367613129496,178.884839568345,156.749245683453,149.954732553957,155.780587769784,156.65982176259
2010-12-26 17:00:00,304.040721043165,296.933136330935,302.418674280575,165.030163489209,136.490141007194,135.484000539568,127.984404496403,138.658830935252,83.759456294964,295.20466852518,295.365738669065,178.884187769784,156.748427697842,149.953989028777,155.779720143885,156.658983273381
2010-12-26 18:00:00,304.038930755396,296.931260791367,302.416862410072,165.030423561151,136.489467625899,135.483446942446,127.98339118705,138.658291366906,83.7592976618705,295.202761690647,295.363864208633,178.883535971223,156.74760971223,149.953245503597,155.778852517986,156.658144784173
2010-12-26 19:00:00,304.037140467626,296.929385251799,302.415050539568,165.030683633094,136.488794244604,135.482893345324,127.982377877698,138.657751798561,83.759139028777,295.200854856115,295.361989748201,178.882884172662,156.746791726619,149.952501978417,155.777984892086,156.657306294964
2010-12-26 20:00:00,304.035350179856,296.92750971223,302.413238669065,165.030943705036,136.488120863309,135.482339748201,127.981364568345,138.657212230216,83.7589803956835,295.198948021583,295.36011528777,178.882232374101,156.745973741007,149.951758453237,155.777117266187,156.656467805755
2010-12-26 21:00:00,304.033559892086,296.925634172662,302.411426798561,165.031203776978,136.487447482014,135.481786151079,127.980351258993,138.656672661871,83.7588217625899,295.19704118705,295.358240827338,178.88158057554,156.745155755396,149.951014928058,155.776249640288,156.655629316547
2010-12-26 22:00:00,304.031769604317,296.923758633094,302.409614928058,165.031463848921,136.486774100719,135.481232553957,127.97933794964,138.656133093525,83.7586631294964,295.195134352518,295.356366366906,178.880928776978,156.744337769784,149.950271402878,155.775382014388,156.654790827338
2010-12-26 23:00:00,304.029979316547,296.921883093525,302.407803057554,165.031723920863,136.486100719424,135.480678956835,127.978324640288,138.65559352518,83.7585044964029,295.193227517986,295.354491906475,178.880276978417,156.743519784173,149.949527877698,155.774514388489,156.653952338129
2010-12-27 00:00:00,304.028189028777,296.920007553957,302.40599118705,165.031983992806,136.485427338129,135.480125359712,127.977311330935,138.655053956835,83.7583458633093,295.191320683453,295.352617446043,178.879625179856,156.742701798561,149.948784352518,155.77364676259,156.653113848921
2010-12-27 01:00:00,304.026398741007,296.918132014389,302.404179316547,165.032244064748,136.484753956835,135.47957176259,127.976298021583,138.654514388489,83.7581872302158,295.189413848921,295.350742985612,178.878973381295,156.74188381295,149.948040827338,155.772779136691,156.652275359712
2010-12-27 02:00:00,304.024608453237,296.91625647482,302.402367446043,165.032504136691,136.48408057554,135.479018165468,127.97528471223,138.653974820144,83.7580285971223,295.187507014389,295.34886852518,178.878321582734,156.741065827338,149.947297302158,155.771911510791,156.651436870504
2010-12-27 03:00:00,304.022818165468,296.914380935252,302.40055557554,165.032764208633,136.483407194245,135.478464568345,127.974271402878,138.653435251799,83.7578699640288,295.185600179856,295.346994064748,178.877669784173,156.740247841727,149.946553776978,155.771043884892,156.650598381295
2010-12-27 04:00:00,304.021027877698,296.912505395683,302.398743705036,165.033024280576,136.48273381295,135.477910971223,127.973258093525,138.652895683453,83.7577113309353,295.183693345324,295.345119604317,178.877017985612,156.739429856115,149.945810251799,155.770176258993,156.649759892086
2010-12-27 05:00:00,304.019237589928,296.910629856115,302.396931834532,165.033284352518,136.482060431655,135.477357374101,127.972244784173,138.652356115108,83.7575526978417,295.181786510791,295.343245143885,178.87636618705,156.738611870504,149.945066726619,155.769308633094,156.648921402878
2010-12-27 06:00:00,304.017447302158,296.908754316547,302.395119964029,165.03354442446,136.48138705036,135.476803776978,127.97123147482,138.651816546763,83.7573940647482,295.179879676259,295.341370683453,178.875714388489,156.737793884892,149.944323201439,155.768441007194,156.648082913669
2010-12-27 07:00:00,304.015657014388,296.906878776978,302.393308093525,165.033804496403,136.480713669065,135.476250179856,127.970218165468,138.651276978417,83.7572354316547,295.177972841727,295.339496223022,178.875062589928,156.736975899281,149.943579676259,155.767573381295,156.64724442446
2010-12-27 08:00:00,304.013866726619,296.90500323741,302.391496223022,165.034064568345,136.48004028777,135.475696582734,127.969204856115,138.650737410072,83.7570767985611,295.176066007194,295.33762176259,178.874410791367,156.736157913669,149.942836151079,155.766705755396,156.646405935252
2010-12-27 09:00:00,304.012076438849,296.903127697842,302.389684352518,165.034324640288,136.479366906475,135.475142985612,127.968191546763,138.650197841727,83.7569181654676,295.174159172662,295.335747302158,178.873758992806,156.735339928058,149.942092625899,155.765838129496,156.645567446043
2010-12-27 10:00:00,304.010286151079,296.901252158273,302.387872482014,165.03458471223,136.47869352518,135.474589388489,127.96717823741,138.649658273381,83.7567595323741,295.17225233813,295.333872841727,178.873107194245,156.734521942446,149.941349100719,155.764970503597,156.644728956835
2010-12-27 11:00:00,304.008495863309,296.899376618705,302.386060611511,165.034844784173,136.478020143885,135.474035791367,127.966164928058,138.649118705036,83.7566008992806,295.170345503597,295.331998381295,178.872455395683,156.733703956835,149.94060557554,155.764102877698,156.643890467626
2010-12-27 12:00:00,304.00670557554,296.897501079137,302.384248741007,165.035104856115,136.47734676259,135.473482194245,127.965151618705,138.648579136691,83.7564422661871,295.168438669065,295.330123920863,178.871803597122,156.732885971223,149.93986205036,155.763235251799,156.643051978417
2010-12-27 13:00:00,304.00491528777,296.895625539568,302.382436870504,165.035364928058,136.476673381295,135.472928597122,127.964138309353,138.648039568345,83.7562836330935,295.166531834532,295.328249460432,178.871151798561,156.732067985612,149.93911852518,155.762367625899,156.642213489209
2010-12-27 14:00:00,304.003125,296.89375,302.380625,165.035625,136.476,135.472375,127.963125,138.6475,83.756125,295.164625,295.326375,178.8705,156.73125,149.938375,155.7615,156.641375
2010-12-27 15:00:00,304.00133471223,296.891874460432,302.378813129496,165.035885071942,136.475326618705,135.471821402878,127.962111690647,138.646960431655,83.7559663669065,295.162718165468,295.324500539568,178.869848201439,156.730432014388,149.93763147482,155.760632374101,156.640536510791
2010-12-27 16:00:00,303.99954442446,296.889998920863,302.377001258993,165.036145143885,136.47465323741,135.471267805755,127.961098381295,138.646420863309,83.7558077338129,295.160811330935,295.322626079137,178.869196402878,156.729614028777,149.93688794964,155.759764748201,156.639698021583
2010-12-27 17:00:00,303.997754136691,296.888123381295,302.375189388489,165.036405215827,136.473979856115,135.470714208633,127.960085071942,138.645881294964,83.7556491007194,295.158904496403,295.320751618705,178.868544604317,156.728796043165,149.93614442446,155.758897122302,156.638859532374
2010-12-27 18:00:00,303.995963848921,296.886247841727,302.373377517986,165.03666528777,136.47330647482,135.470160611511,127.95907176259,138.645341726619,83.7554904676259,295.15699766187,295.318877158273,178.867892805755,156.727978057554,149.935400899281,155.758029496403,156.638021043165
2010-12-27 19:00:00,303.994173561151,296.884372302158,302.371565647482,165.036925359712,136.472633093525,135.469607014388,127.958058453237,138.644802158273,83.7553318345324,295.155090827338,295.317002697842,178.867241007194,156.727160071942,149.934657374101,155.757161870504,156.637182553957
2010-12-27 20:00:00,303.992383273381,296.88249676259,302.369753776978,165.037185431655,136.47195971223,135.469053417266,127.957045143885,138.644262589928,83.7551732014389,295.153183992806,295.31512823741,178.866589208633,156.726342086331,149.933913848921,155.756294244604,156.636344064748
2010-12-27 21:00:00,303.990592985611,296.880621223022,302.367941906475,165.037445503597,136.471286330935,135.468499820144,127.956031834532,138.643723021583,83.7550145683453,295.151277158273,295.313253776978,178.865937410072,156.725524100719,149.933170323741,155.755426618705,156.63550557554
2010-12-27 22:00:00,303.988802697842,296.878745683453,302.366130035971,165.03770557554,136.47061294964,135.467946223022,127.95501852518,138.643183453237,83.7548559352518,295.149370323741,295.311379316547,178.865285611511,156.724706115108,149.932426798561,155.754558992806,156.634667086331
2010-12-27 23:00:00,303.987012410072,296.876870143885,302.364318165468,165.037965647482,136.469939568345,135.467392625899,127.954005215827,138.642643884892,83.7546973021583,295.147463489209,295.309504856115,178.86463381295,156.723888129496,149.931683273381,155.753691366906,156.633828597122
2010-12-28 00:00:00,303.985222122302,296.874994604317,302.362506294964,165.038225719424,136.46926618705,135.466839028777,127.952991906475,138.642104316547,83.7545386690647,295.145556654676,295.307630395683,178.863982014389,156.723070143885,149.930939748201,155.752823741007,156.632990107914
2010-12-28 01:00:00,303.983431834532,296.873119064748,302.36069442446,165.038485791367,136.468592805755,135.466285431655,127.951978597122,138.641564748201,83.7543800359712,295.143649820144,295.305755935252,178.863330215827,156.722252158273,149.930196223022,155.751956115108,156.632151618705
2010-12-28 02:00:00,303.981641546763,296.87124352518,302.358882553957,165.038745863309,136.46791942446,135.465731834532,127.95096528777,138.641025179856,83.7542214028777,295.141742985612,295.30388147482,178.862678417266,156.721434172662,149.929452697842,155.751088489209,156.631313129496
2010-12-28 03:00:00,303.979851258993,296.869367985612,302.357070683453,165.039005935252,136.467246043165,135.46517823741,127.949951978417,138.640485611511,83.7540627697842,295.139836151079,295.302007014388,178.862026618705,156.72061618705,149.928709172662,155.750220863309,156.630474640288
2010-12-28 04:00:00,303.978060971223,296.867492446043,302.35525881295,165.039266007194,136.46657266187,135.464624640288,127.948938669065,138.639946043165,83.7539041366907,295.137929316547,295.300132553957,178.861374820144,156.719798201439,149.927965647482,155.74935323741,156.629636151079
2010-12-28 05:00:00,303.976270683453,296.865616906475,302.353446942446,165.039526079137,136.465899280576,135.464071043165,127.947925359712,138.63940647482,83.7537455035971,295.136022482014,295.298258093525,178.860723021583,156.718980215827,149.927222122302,155.748485611511,156.62879766187
2010-12-28 06:00:00,303.974480395683,296.863741366906,302.351635071942,165.039786151079,136.465225899281,135.463517446043,127.94691205036,138.638866906475,83.7535868705036,295.134115647482,295.296383633094,178.860071223022,156.718162230216,149.926478597122,155.747617985612,156.627959172662
2010-12-28 07:00:00,303.972690107914,296.861865827338,302.349823201439,165.040046223022,136.464552517986,135.462963848921,127.945898741007,138.638327338129,83.7534282374101,295.13220881295,295.294509172662,178.85941942446,156.717344244604,149.925735071942,155.746750359712,156.627120683453
2010-12-28 08:00:00,303.970899820144,296.85999028777,302.348011330935,165.040306294964,136.463879136691,135.462410251799,127.944885431655,138.637787769784,83.7532696043165,295.130301978417,295.29263471223,178.858767625899,156.716526258993,149.924991546763,155.745882733813,156.626282194245
2010-12-28 09:00:00,303.969109532374,296.858114748201,302.346199460432,165.040566366906,136.463205755396,135.461856654676,127.943872122302,138.637248201439,83.753110971223,295.128395143885,295.290760251799,178.858115827338,156.715708273381,149.924248021583,155.745015107914,156.625443705036
2010-12-28 10:00:00,303.967319244604,296.856239208633,302.344387589928,165.040826438849,136.462532374101,135.461303057554,127.94285881295,138.636708633094,83.7529523381295,295.126488309353,295.288885791367,178.857464028777,156.71489028777,149.923504496403,155.744147482014,156.624605215827
2010-12-28 11:00:00,303.965528956835,296.854363669065,302.342575719424,165.041086510791,136.461858992806,135.460749460432,127.941845503597,138.636169064748,83.752793705036,295.12458147482,295.287011330935,178.856812230216,156.714072302158,149.922760971223,155.743279856115,156.623766726619
2010-12-28 12:00:00,303.963738669065,296.852488129496,302.340763848921,165.041346582734,136.461185611511,135.460195863309,127.940832194245,138.635629496403,83.7526350719424,295.122674640288,295.285136870504,178.856160431655,156.713254316547,149.922017446043,155.742412230216,156.62292823741
2010-12-28 13:00:00,303.961948381295,296.850612589928,302.338951978417,165.041606654676,136.460512230216,135.459642266187,127.939818884892,138.635089928058,83.7524764388489,295.120767805755,295.283262410072,178.855508633094,156.712436330935,149.921273920863,155.741544604317,156.622089748201
2010-12-28 14:00:00,303.960158093525,296.84873705036,302.337140107914,165.041866726619,136.459838848921,135.459088669065,127.93880557554,138.634550359712,83.7523178057554,295.118860971223,295.28138794964,178.854856834532,156.711618345324,149.920530395683,155.740676978417,156.621251258993
2010-12-28 15:00:00,303.958367805755,296.846861510791,302.33532823741,165.042126798561,136.459165467626,135.458535071942,127.937792266187,138.634010791367,83.7521591726619,295.116954136691,295.279513489209,178.854205035971,156.710800359712,149.919786870504,155.739809352518,156.620412769784
2010-12-28 16:00:00,303.956577517986,296.844985971223,302.333516366906,165.042386870504,136.458492086331,135.45798147482,127.936778956835,138.633471223022,83.7520005395683,295.115047302158,295.277639028777,178.85355323741,156.709982374101,149.919043345324,155.738941726619,156.619574280576
2010-12-28 17:00:00,303.954787230216,296.843110431655,302.331704496403,165.042646942446,136.457818705036,135.457427877698,127.935765647482,138.632931654676,83.7518419064748,295.113140467626,295.275764568345,178.852901438849,156.709164388489,149.918299820144,155.738074100719,156.618735791367
2010-12-28 18:00:00,303.952996942446,296.841234892086,302.329892625899,165.042907014388,136.457145323741,135.456874280576,127.934752338129,138.632392086331,83.7516832733813,295.111233633094,295.273890107914,178.852249640288,156.708346402878,149.917556294964,155.73720647482,156.617897302158
2010-12-28 19:00:00,303.951206654676,296.839359352518,302.328080755396,165.043167086331,136.456471942446,135.456320683453,127.933739028777,138.631852517986,83.7515246402878,295.109326798561,295.272015647482,178.851597841727,156.707528417266,149.916812769784,155.736338848921,156.61705881295
2010-12-28 20:00:00,303.949416366906,296.83748381295,302.326268884892,165.043427158273,136.455798561151,135.455767086331,127.932725719424,138.63131294964,83.7513660071942,295.107419964029,295.27014118705,178.850946043165,156.706710431655,149.916069244604,155.735471223022,156.616220323741
2010-12-28 21:00:00,303.947626079137,296.835608273381,302.324457014388,165.043687230216,136.455125179856,135.455213489209,127.931712410072,138.630773381295,83.7512073741007,295.105513129496,295.268266726619,178.850294244604,156.705892446043,149.915325719424,155.734603597122,156.615381834532
2010-12-28 22:00:00,303.945835791367,296.833732733813,302.322645143885,165.043947302158,136.454451798561,135.454659892086,127.930699100719,138.63023381295,83.7510487410072,295.103606294964,295.266392266187,178.849642446043,156.705074460432,149.914582194245,155.733735971223,156.614543345324
2010-12-28 23:00:00,303.944045503597,296.831857194245,302.320833273381,165.044207374101,136.453778417266,135.454106294964,127.929685791367,138.629694244604,83.7508901079137,295.101699460432,295.264517805755,178.848990647482,156.70425647482,149.913838669065,155.732868345324,156.613704856115
2010-12-29 00:00:00,303.942255215827,296.829981654676,302.319021402878,165.044467446043,136.453105035971,135.453552697842,127.928672482014,138.629154676259,83.7507314748201,295.099792625899,295.262643345324,178.848338848921,156.703438489209,149.913095143885,155.732000719424,156.612866366906
2010-12-29 01:00:00,303.940464928058,296.828106115108,302.317209532374,165.044727517986,136.452431654676,135.452999100719,127.927659172662,138.628615107914,83.7505728417266,295.097885791367,295.260768884892,178.84768705036,156.702620503597,149.912351618705,155.731133093525,156.612027877698
2010-12-29 02:00:00,303.938674640288,296.82623057554,302.315397661871,165.044987589928,136.451758273381,135.452445503597,127.926645863309,138.628075539568,83.7504142086331,295.095978956835,295.25889442446,178.847035251799,156.701802517986,149.911608093525,155.730265467626,156.611189388489
2010-12-29 03:00:00,303.936884352518,296.824355035971,302.313585791367,165.04524766187,136.451084892086,135.451891906475,127.925632553957,138.627535971223,83.7502555755396,295.094072122302,295.257019964029,178.846383453237,156.700984532374,149.910864568345,155.729397841727,156.610350899281
2010-12-29 04:00:00,303.935094064748,296.822479496403,302.311773920863,165.045507733813,136.450411510791,135.451338309353,127.924619244604,138.626996402878,83.750096942446,295.09216528777,295.255145503597,178.845731654676,156.700166546763,149.910121043165,155.728530215827,156.609512410072
2010-12-29 05:00:00,303.933303776978,296.820603956835,302.30996205036,165.045767805755,136.449738129496,135.45078471223,127.923605935252,138.626456834532,83.7499383093525,295.090258453237,295.253271043165,178.845079856115,156.699348561151,149.909377517986,155.727662589928,156.608673920863
2010-12-29 06:00:00,303.931513489209,296.818728417266,302.308150179856,165.046027877698,136.449064748201,135.450231115108,127.922592625899,138.625917266187,83.749779676259,295.088351618705,295.251396582734,178.844428057554,156.69853057554,149.908633992806,155.726794964029,156.607835431655
2010-12-29 07:00:00,303.929723201439,296.816852877698,302.306338309352,165.04628794964,136.448391366906,135.449677517986,127.921579316547,138.625377697842,83.7496210431655,295.086444784173,295.249522122302,178.843776258993,156.697712589928,149.907890467626,155.72592733813,156.606996942446
2010-12-29 08:00:00,303.927932913669,296.81497733813,302.304526438849,165.046548021583,136.447717985612,135.449123920863,127.920566007194,138.624838129496,83.7494624100719,295.08453794964,295.24764766187,178.843124460432,156.696894604317,149.907146942446,155.72505971223,156.606158453237
2010-12-29 09:00:00,303.926142625899,296.813101798561,302.302714568345,165.046808093525,136.447044604317,135.448570323741,127.919552697842,138.624298561151,83.7493037769784,295.082631115108,295.245773201439,178.84247266187,156.696076618705,149.906403417266,155.724192086331,156.605319964029
2010-12-29 10:00:00,303.924352338129,296.811226258993,302.300902697842,165.047068165468,136.446371223022,135.448016726619,127.918539388489,138.623758992806,83.7491451438849,295.080724280576,295.243898741007,178.841820863309,156.695258633094,149.905659892086,155.723324460432,156.60448147482
2010-12-29 11:00:00,303.92256205036,296.809350719424,302.299090827338,165.04732823741,136.445697841727,135.447463129496,127.917526079137,138.62321942446,83.7489865107914,295.078817446043,295.242024280576,178.841169064748,156.694440647482,149.904916366906,155.722456834532,156.603642985612
2010-12-29 12:00:00,303.92077176259,296.807475179856,302.297278956835,165.047588309353,136.445024460432,135.446909532374,127.916512769784,138.622679856115,83.7488278776978,295.076910611511,295.240149820144,178.840517266187,156.693622661871,149.904172841727,155.721589208633,156.602804496403
2010-12-29 13:00:00,303.91898147482,296.805599640288,302.295467086331,165.047848381295,136.444351079137,135.446355935252,127.915499460432,138.62214028777,83.7486692446043,295.075003776978,295.238275359712,178.839865467626,156.692804676259,149.903429316547,155.720721582734,156.601966007194
2010-12-29 14:00:00,303.91719118705,296.803724100719,302.293655215827,165.048108453237,136.443677697842,135.44580233813,127.914486151079,138.621600719424,83.7485106115108,295.073096942446,295.236400899281,178.839213669065,156.691986690647,149.902685791367,155.719853956835,156.601127517986
2010-12-29 15:00:00,303.915400899281,296.801848561151,302.291843345324,165.04836852518,136.443004316547,135.445248741007,127.913472841727,138.621061151079,83.7483519784173,295.071190107914,295.234526438849,178.838561870504,156.691168705036,149.901942266187,155.718986330935,156.600289028777
2010-12-29 16:00:00,303.913610611511,296.799973021583,302.29003147482,165.048628597122,136.442330935252,135.444695143885,127.912459532374,138.620521582734,83.7481933453237,295.069283273381,295.232651978417,178.837910071942,156.690350719424,149.901198741007,155.718118705036,156.599450539568
